date,cities,indeed_job_postings_index
2021-08-21,Birmingham,136.58
2021-08-22,Birmingham,136.94
2021-08-23,Birmingham,137.36
2021-08-24,Birmingham,138.07
2021-08-25,Birmingham,138.38
2021-08-26,Birmingham,138.97
2021-08-27,Birmingham,139.15
2021-08-28,Birmingham,139.63
2021-08-29,Birmingham,140.11
2021-08-30,Birmingham,140.89
2021-08-31,Birmingham,140.74
2021-09-01,Birmingham,140.89
2021-09-02,Birmingham,141.07
2021-09-03,Birmingham,141.24
2021-09-04,Birmingham,141
2021-09-05,Birmingham,141.09
2021-09-06,Birmingham,141.02
2021-09-07,Birmingham,141.65
2021-09-08,Birmingham,142.24
2021-09-09,Birmingham,142.59
2021-09-10,Birmingham,143.13
2021-09-11,Birmingham,143.55
2021-09-12,Birmingham,144.14
2021-09-13,Birmingham,144.51
2021-09-14,Birmingham,144.79
2021-09-15,Birmingham,144.9
2021-09-16,Birmingham,145.65
2021-09-17,Birmingham,146.24
2021-09-18,Birmingham,146.4
2021-09-19,Birmingham,146.32
2021-09-20,Birmingham,146.5
2021-09-21,Birmingham,146.78
2021-09-22,Birmingham,147.08
2021-09-23,Birmingham,147.07
2021-09-24,Birmingham,146.56
2021-09-25,Birmingham,146.52
2021-09-26,Birmingham,146.26
2021-09-27,Birmingham,146.29
2021-09-28,Birmingham,146.28
2021-09-29,Birmingham,146.21
2021-09-30,Birmingham,146.25
2021-10-01,Birmingham,146.27
2021-10-02,Birmingham,146.77
2021-10-03,Birmingham,146.78
2021-10-04,Birmingham,146.61
2021-10-05,Birmingham,146.76
2021-10-06,Birmingham,146.99
2021-10-07,Birmingham,147.16
2021-10-08,Birmingham,147.8
2021-10-09,Birmingham,147.65
2021-10-10,Birmingham,148.47
2021-10-11,Birmingham,148.9
2021-10-12,Birmingham,149.34
2021-10-13,Birmingham,149.78
2021-10-14,Birmingham,150.27
2021-10-15,Birmingham,150.55
2021-10-16,Birmingham,151.06
2021-10-17,Birmingham,151.15
2021-10-18,Birmingham,151.17
2021-10-19,Birmingham,151.2
2021-10-20,Birmingham,151.23
2021-10-21,Birmingham,151.26
2021-10-22,Birmingham,151.13
2021-10-23,Birmingham,151.05
2021-10-24,Birmingham,150.95
2021-10-25,Birmingham,151.04
2021-10-26,Birmingham,151.32
2021-10-27,Birmingham,151.36
2021-10-28,Birmingham,151.29
2021-10-29,Birmingham,151.65
2021-10-30,Birmingham,152.35
2021-10-31,Birmingham,152.63
2021-11-01,Birmingham,153.01
2021-11-02,Birmingham,152.63
2021-11-03,Birmingham,152.82
2021-11-04,Birmingham,153.3
2021-11-05,Birmingham,153.47
2021-11-06,Birmingham,153.68
2021-11-07,Birmingham,154.14
2021-11-08,Birmingham,154.27
2021-11-09,Birmingham,154.77
2021-11-10,Birmingham,154.87
2021-11-11,Birmingham,154.28
2021-11-12,Birmingham,154.38
2021-11-13,Birmingham,153.64
2021-11-14,Birmingham,153
2021-11-15,Birmingham,152.58
2021-11-16,Birmingham,152.19
2021-11-17,Birmingham,152.08
2021-11-18,Birmingham,152.32
2021-11-19,Birmingham,152.19
2021-11-20,Birmingham,152.37
2021-11-21,Birmingham,152.66
2021-11-22,Birmingham,152.92
2021-11-23,Birmingham,153.37
2021-11-24,Birmingham,153.64
2021-11-25,Birmingham,154.19
2021-11-26,Birmingham,154.57
2021-11-27,Birmingham,155.29
2021-11-28,Birmingham,156
2021-11-29,Birmingham,156.49
2021-11-30,Birmingham,156.83
2021-12-01,Birmingham,157.05
2021-12-02,Birmingham,156.82
2021-12-03,Birmingham,157.11
2021-12-04,Birmingham,157.22
2021-12-05,Birmingham,157.09
2021-12-06,Birmingham,157.18
2021-12-07,Birmingham,157.18
2021-12-08,Birmingham,157.12
2021-12-09,Birmingham,157.2
2021-12-10,Birmingham,157.06
2021-12-11,Birmingham,157.05
2021-12-12,Birmingham,157.27
2021-12-13,Birmingham,157.46
2021-12-14,Birmingham,157.51
2021-12-15,Birmingham,157.52
2021-12-16,Birmingham,157.7
2021-12-17,Birmingham,157.79
2021-12-18,Birmingham,157.93
2021-12-19,Birmingham,158.07
2021-12-20,Birmingham,158.1
2021-12-21,Birmingham,157.92
2021-12-22,Birmingham,157.66
2021-12-23,Birmingham,157.31
2021-12-24,Birmingham,156.97
2021-12-25,Birmingham,156.75
2021-12-26,Birmingham,156.55
2021-12-27,Birmingham,156.54
2021-12-28,Birmingham,156.67
2021-12-29,Birmingham,157.18
2021-12-30,Birmingham,157.08
2021-12-31,Birmingham,156.98
2022-01-01,Birmingham,156.17
2022-01-02,Birmingham,154.83
2022-01-03,Birmingham,153.1
2022-01-04,Birmingham,151.31
2022-01-05,Birmingham,148.94
2022-01-06,Birmingham,147.47
2022-01-07,Birmingham,146.24
2022-01-08,Birmingham,145.92
2022-01-09,Birmingham,145.97
2022-01-10,Birmingham,146.2
2022-01-11,Birmingham,146.8
2022-01-12,Birmingham,148.1
2022-01-13,Birmingham,148.75
2022-01-14,Birmingham,149.13
2022-01-15,Birmingham,149.12
2022-01-16,Birmingham,149.72
2022-01-17,Birmingham,150.32
2022-01-18,Birmingham,150.92
2022-01-19,Birmingham,151.13
2022-01-20,Birmingham,151.73
2022-01-21,Birmingham,152.26
2022-01-22,Birmingham,152.55
2022-01-23,Birmingham,152.44
2022-01-24,Birmingham,152.8
2022-01-25,Birmingham,153.01
2022-01-26,Birmingham,152.89
2022-01-27,Birmingham,152.67
2022-01-28,Birmingham,152.43
2022-01-29,Birmingham,152.44
2022-01-30,Birmingham,152.62
2022-01-31,Birmingham,152.74
2022-02-01,Birmingham,153.07
2022-02-02,Birmingham,153.97
2022-02-03,Birmingham,155.04
2022-02-04,Birmingham,156.3
2022-02-05,Birmingham,157.31
2022-02-06,Birmingham,158.35
2022-02-07,Birmingham,159.08
2022-02-08,Birmingham,160.14
2022-02-09,Birmingham,161.18
2022-02-10,Birmingham,162.2
2022-02-11,Birmingham,162.92
2022-02-12,Birmingham,163.23
2022-02-13,Birmingham,163.42
2022-02-14,Birmingham,163.5
2022-02-15,Birmingham,163.56
2022-02-16,Birmingham,163.5
2022-02-17,Birmingham,163.47
2022-02-18,Birmingham,163.35
2022-02-19,Birmingham,163.56
2022-02-20,Birmingham,163.83
2022-02-21,Birmingham,164.28
2022-02-22,Birmingham,164.61
2022-02-23,Birmingham,165.26
2022-02-24,Birmingham,165.76
2022-02-25,Birmingham,166.36
2022-02-26,Birmingham,166.84
2022-02-27,Birmingham,166.87
2022-02-28,Birmingham,166.83
2022-03-01,Birmingham,166.49
2022-03-02,Birmingham,165.98
2022-03-03,Birmingham,165.46
2022-03-04,Birmingham,164.5
2022-03-05,Birmingham,163.69
2022-03-06,Birmingham,163.15
2022-03-07,Birmingham,162.54
2022-03-08,Birmingham,161.95
2022-03-09,Birmingham,161.53
2022-03-10,Birmingham,161.26
2022-03-11,Birmingham,161.36
2022-03-12,Birmingham,161.54
2022-03-13,Birmingham,161.61
2022-03-14,Birmingham,161.44
2022-03-15,Birmingham,161.32
2022-03-16,Birmingham,161.22
2022-03-17,Birmingham,161.15
2022-03-18,Birmingham,161.21
2022-03-19,Birmingham,161.06
2022-03-20,Birmingham,160.86
2022-03-21,Birmingham,160.89
2022-03-22,Birmingham,160.88
2022-03-23,Birmingham,160.92
2022-03-24,Birmingham,161.03
2022-03-25,Birmingham,161.07
2022-03-26,Birmingham,161.11
2022-03-27,Birmingham,161.12
2022-03-28,Birmingham,161.11
2022-03-29,Birmingham,161.25
2022-03-30,Birmingham,161.52
2022-03-31,Birmingham,161.64
2022-04-01,Birmingham,161.23
2022-04-02,Birmingham,161.01
2022-04-03,Birmingham,160.77
2022-04-04,Birmingham,160.72
2022-04-05,Birmingham,160.8
2022-04-06,Birmingham,160.76
2022-04-07,Birmingham,160.82
2022-04-08,Birmingham,161.16
2022-04-09,Birmingham,161.41
2022-04-10,Birmingham,161.5
2022-04-11,Birmingham,161.83
2022-04-12,Birmingham,162.15
2022-04-13,Birmingham,162.3
2022-04-14,Birmingham,162.36
2022-04-15,Birmingham,162.66
2022-04-16,Birmingham,162.92
2022-04-17,Birmingham,163.31
2022-04-18,Birmingham,163.52
2022-04-19,Birmingham,163.4
2022-04-20,Birmingham,163.02
2022-04-21,Birmingham,162.61
2022-04-22,Birmingham,161.89
2022-04-23,Birmingham,161.5
2022-04-24,Birmingham,161.34
2022-04-25,Birmingham,161.13
2022-04-26,Birmingham,161.28
2022-04-27,Birmingham,161.43
2022-04-28,Birmingham,161.58
2022-04-29,Birmingham,161.88
2022-04-30,Birmingham,162.14
2022-05-01,Birmingham,162.28
2022-05-02,Birmingham,162.35
2022-05-03,Birmingham,162.04
2022-05-04,Birmingham,161.67
2022-05-05,Birmingham,161.23
2022-05-06,Birmingham,160.77
2022-05-07,Birmingham,160.27
2022-05-08,Birmingham,159.83
2022-05-09,Birmingham,159.58
2022-05-10,Birmingham,159.81
2022-05-11,Birmingham,160.32
2022-05-12,Birmingham,160.61
2022-05-13,Birmingham,160.98
2022-05-14,Birmingham,161.22
2022-05-15,Birmingham,161.62
2022-05-16,Birmingham,162.15
2022-05-17,Birmingham,162.48
2022-05-18,Birmingham,162.5
2022-05-19,Birmingham,162.61
2022-05-20,Birmingham,163
2022-05-21,Birmingham,163.15
2022-05-22,Birmingham,163.11
2022-05-23,Birmingham,163.12
2022-05-24,Birmingham,162.49
2022-05-25,Birmingham,162.12
2022-05-26,Birmingham,161.62
2022-05-27,Birmingham,161.07
2022-05-28,Birmingham,160.84
2022-05-29,Birmingham,160.84
2022-05-30,Birmingham,160.92
2022-05-31,Birmingham,161.43
2022-06-01,Birmingham,161.24
2022-06-02,Birmingham,161.04
2022-06-03,Birmingham,160.76
2022-06-04,Birmingham,160.3
2022-06-05,Birmingham,159.97
2022-06-06,Birmingham,159.27
2022-06-07,Birmingham,158.58
2022-06-08,Birmingham,158.31
2022-06-09,Birmingham,157.95
2022-06-10,Birmingham,157.96
2022-06-11,Birmingham,158.21
2022-06-12,Birmingham,158.11
2022-06-13,Birmingham,158.29
2022-06-14,Birmingham,158.3
2022-06-15,Birmingham,158.15
2022-06-16,Birmingham,158.43
2022-06-17,Birmingham,158.75
2022-06-18,Birmingham,159.44
2022-06-19,Birmingham,160.28
2022-06-20,Birmingham,160.55
2022-06-21,Birmingham,160.59
2022-06-22,Birmingham,160.25
2022-06-23,Birmingham,159.78
2022-06-24,Birmingham,159.08
2022-06-25,Birmingham,158.01
2022-06-26,Birmingham,156.84
2022-06-27,Birmingham,155.81
2022-06-28,Birmingham,155.06
2022-06-29,Birmingham,156.25
2022-06-30,Birmingham,157.67
2022-07-01,Birmingham,159.22
2022-07-02,Birmingham,160.81
2022-07-03,Birmingham,162.2
2022-07-04,Birmingham,163.53
2022-07-05,Birmingham,165.04
2022-07-06,Birmingham,165.76
2022-07-07,Birmingham,166.49
2022-07-08,Birmingham,167.41
2022-07-09,Birmingham,168.37
2022-07-10,Birmingham,169.05
2022-07-11,Birmingham,170.05
2022-07-12,Birmingham,171.15
2022-07-13,Birmingham,171.87
2022-07-14,Birmingham,172.61
2022-07-15,Birmingham,172.76
2022-07-16,Birmingham,172.36
2022-07-17,Birmingham,172.26
2022-07-18,Birmingham,172.01
2022-07-19,Birmingham,171.49
2022-07-20,Birmingham,171.09
2022-07-21,Birmingham,170.51
2022-07-22,Birmingham,169.84
2022-07-23,Birmingham,169.54
2022-07-24,Birmingham,169.58
2022-07-25,Birmingham,169.62
2022-07-26,Birmingham,170.34
2022-07-27,Birmingham,170.94
2022-07-28,Birmingham,170.97
2022-07-29,Birmingham,171.03
2022-07-30,Birmingham,171.22
2022-07-31,Birmingham,170.9
2022-08-01,Birmingham,170.37
2022-08-02,Birmingham,169.27
2022-08-03,Birmingham,168.02
2022-08-04,Birmingham,167.46
2022-08-05,Birmingham,167.33
2022-08-06,Birmingham,167.3
2022-08-07,Birmingham,167.47
2022-08-08,Birmingham,167.74
2022-08-09,Birmingham,167.66
2022-08-10,Birmingham,167.84
2022-08-11,Birmingham,167.82
2022-08-12,Birmingham,167.82
2022-08-13,Birmingham,167.93
2022-08-14,Birmingham,168.26
2022-08-15,Birmingham,168.29
2022-08-16,Birmingham,168.98
2022-08-17,Birmingham,169.56
2022-08-18,Birmingham,170.29
2022-08-19,Birmingham,170.98
2022-08-20,Birmingham,171.58
2022-08-21,Birmingham,171.31
2022-08-22,Birmingham,171.13
2022-08-23,Birmingham,170.33
2022-08-24,Birmingham,169.25
2022-08-25,Birmingham,168.21
2022-08-26,Birmingham,167.28
2022-08-27,Birmingham,166.23
2022-08-28,Birmingham,165.85
2022-08-29,Birmingham,165.91
2022-08-30,Birmingham,165.95
2022-08-31,Birmingham,166.19
2022-09-01,Birmingham,166.36
2022-09-02,Birmingham,166.39
2022-09-03,Birmingham,166.3
2022-09-04,Birmingham,166.14
2022-09-05,Birmingham,165.58
2022-09-06,Birmingham,165.46
2022-09-07,Birmingham,165.53
2022-09-08,Birmingham,165.63
2022-09-09,Birmingham,165.39
2022-09-10,Birmingham,165.23
2022-09-11,Birmingham,164.89
2022-09-12,Birmingham,164.75
2022-09-13,Birmingham,164.89
2022-09-14,Birmingham,164.71
2022-09-15,Birmingham,164.38
2022-09-16,Birmingham,164.05
2022-09-17,Birmingham,163.72
2022-09-18,Birmingham,163.71
2022-09-19,Birmingham,163.73
2022-09-20,Birmingham,163.05
2022-09-21,Birmingham,162.5
2022-09-22,Birmingham,161.71
2022-09-23,Birmingham,161.45
2022-09-24,Birmingham,160.91
2022-09-25,Birmingham,160.13
2022-09-26,Birmingham,160.08
2022-09-27,Birmingham,160.4
2022-09-28,Birmingham,160.57
2022-09-29,Birmingham,160.66
2022-09-30,Birmingham,160.55
2022-10-01,Birmingham,159.93
2022-10-02,Birmingham,160.26
2022-10-03,Birmingham,160.09
2022-10-04,Birmingham,159.76
2022-10-05,Birmingham,159.46
2022-10-06,Birmingham,158.94
2022-10-07,Birmingham,158.55
2022-10-08,Birmingham,159.08
2022-10-09,Birmingham,159.27
2022-10-10,Birmingham,159.16
2022-10-11,Birmingham,158.97
2022-10-12,Birmingham,158.69
2022-10-13,Birmingham,158.96
2022-10-14,Birmingham,158.92
2022-10-15,Birmingham,159.21
2022-10-16,Birmingham,159.26
2022-10-17,Birmingham,159.3
2022-10-18,Birmingham,158.9
2022-10-19,Birmingham,158.64
2022-10-20,Birmingham,158.57
2022-10-21,Birmingham,158.85
2022-10-22,Birmingham,158.65
2022-10-23,Birmingham,158.41
2022-10-24,Birmingham,158.04
2022-10-25,Birmingham,158.07
2022-10-26,Birmingham,158.41
2022-10-27,Birmingham,158.88
2022-10-28,Birmingham,159.19
2022-10-29,Birmingham,159.68
2022-10-30,Birmingham,160.01
2022-10-31,Birmingham,160.04
2022-11-01,Birmingham,160.08
2022-11-02,Birmingham,160.26
2022-11-03,Birmingham,160.15
2022-11-04,Birmingham,160.2
2022-11-05,Birmingham,160.1
2022-11-06,Birmingham,160.05
2022-11-07,Birmingham,160.61
2022-11-08,Birmingham,161.52
2022-11-09,Birmingham,162.18
2022-11-10,Birmingham,162.75
2022-11-11,Birmingham,163.07
2022-11-12,Birmingham,163.74
2022-11-13,Birmingham,164.01
2022-11-14,Birmingham,164.11
2022-11-15,Birmingham,164.49
2022-11-16,Birmingham,164.9
2022-11-17,Birmingham,165.07
2022-11-18,Birmingham,165.18
2022-11-19,Birmingham,165.26
2022-11-20,Birmingham,165.7
2022-11-21,Birmingham,166.1
2022-11-22,Birmingham,166.14
2022-11-23,Birmingham,165.99
2022-11-24,Birmingham,166.29
2022-11-25,Birmingham,166.54
2022-11-26,Birmingham,165.95
2022-11-27,Birmingham,165.85
2022-11-28,Birmingham,166.02
2022-11-29,Birmingham,166.05
2022-11-30,Birmingham,166.21
2022-12-01,Birmingham,165.86
2022-12-02,Birmingham,165.64
2022-12-03,Birmingham,166.23
2022-12-04,Birmingham,166.38
2022-12-05,Birmingham,166.42
2022-12-06,Birmingham,166.49
2022-12-07,Birmingham,166.42
2022-12-08,Birmingham,166.53
2022-12-09,Birmingham,166.66
2022-12-10,Birmingham,166.56
2022-12-11,Birmingham,165.98
2022-12-12,Birmingham,165.41
2022-12-13,Birmingham,165.45
2022-12-14,Birmingham,165.46
2022-12-15,Birmingham,165.57
2022-12-16,Birmingham,165.53
2022-12-17,Birmingham,165.65
2022-12-18,Birmingham,166.23
2022-12-19,Birmingham,167.01
2022-12-20,Birmingham,167.21
2022-12-21,Birmingham,166.5
2022-12-22,Birmingham,165.95
2022-12-23,Birmingham,165.49
2022-12-24,Birmingham,164.89
2022-12-25,Birmingham,164.3
2022-12-26,Birmingham,163.81
2022-12-27,Birmingham,163.18
2022-12-28,Birmingham,163.3
2022-12-29,Birmingham,163.5
2022-12-30,Birmingham,163.58
2022-12-31,Birmingham,163.34
2023-01-01,Birmingham,162.58
2023-01-02,Birmingham,161.11
2023-01-03,Birmingham,159.22
2023-01-04,Birmingham,157.81
2023-01-05,Birmingham,156.54
2023-01-06,Birmingham,155.42
2023-01-07,Birmingham,154.62
2023-01-08,Birmingham,154.11
2023-01-09,Birmingham,153.93
2023-01-10,Birmingham,154.47
2023-01-11,Birmingham,155.11
2023-01-12,Birmingham,155.38
2023-01-13,Birmingham,155.55
2023-01-14,Birmingham,155.75
2023-01-15,Birmingham,155.98
2023-01-16,Birmingham,156.29
2023-01-17,Birmingham,156.6
2023-01-18,Birmingham,156.31
2023-01-19,Birmingham,156.13
2023-01-20,Birmingham,155.64
2023-01-21,Birmingham,155.01
2023-01-22,Birmingham,154.32
2023-01-23,Birmingham,153.58
2023-01-24,Birmingham,153.01
2023-01-25,Birmingham,152.49
2023-01-26,Birmingham,151.93
2023-01-27,Birmingham,151.41
2023-01-28,Birmingham,151.06
2023-01-29,Birmingham,150.86
2023-01-30,Birmingham,150.96
2023-01-31,Birmingham,150.67
2023-02-01,Birmingham,150.46
2023-02-02,Birmingham,150.46
2023-02-03,Birmingham,150.82
2023-02-04,Birmingham,151.29
2023-02-05,Birmingham,151.83
2023-02-06,Birmingham,152.25
2023-02-07,Birmingham,152.74
2023-02-08,Birmingham,153.59
2023-02-09,Birmingham,154.07
2023-02-10,Birmingham,154.32
2023-02-11,Birmingham,154.38
2023-02-12,Birmingham,154.17
2023-02-13,Birmingham,153.95
2023-02-14,Birmingham,153.61
2023-02-15,Birmingham,152.86
2023-02-16,Birmingham,152.14
2023-02-17,Birmingham,151.39
2023-02-18,Birmingham,150.64
2023-02-19,Birmingham,150.27
2023-02-20,Birmingham,149.77
2023-02-21,Birmingham,149.32
2023-02-22,Birmingham,149.39
2023-02-23,Birmingham,149.76
2023-02-24,Birmingham,149.83
2023-02-25,Birmingham,150
2023-02-26,Birmingham,149.97
2023-02-27,Birmingham,149.88
2023-02-28,Birmingham,149.35
2023-03-01,Birmingham,148.31
2023-03-02,Birmingham,147.29
2023-03-03,Birmingham,146.64
2023-03-04,Birmingham,146.1
2023-03-05,Birmingham,145.5
2023-03-06,Birmingham,145.02
2023-03-07,Birmingham,144.5
2023-03-08,Birmingham,144.31
2023-03-09,Birmingham,144.03
2023-03-10,Birmingham,144.25
2023-03-11,Birmingham,144.28
2023-03-12,Birmingham,144.22
2023-03-13,Birmingham,143.64
2023-03-14,Birmingham,143.85
2023-03-15,Birmingham,143.94
2023-03-16,Birmingham,143.79
2023-03-17,Birmingham,143.46
2023-03-18,Birmingham,143.45
2023-03-19,Birmingham,143.51
2023-03-20,Birmingham,144.14
2023-03-21,Birmingham,144.47
2023-03-22,Birmingham,144.42
2023-03-23,Birmingham,144.57
2023-03-24,Birmingham,144.44
2023-03-25,Birmingham,143.98
2023-03-26,Birmingham,143.58
2023-03-27,Birmingham,143.26
2023-03-28,Birmingham,142.83
2023-03-29,Birmingham,142.68
2023-03-30,Birmingham,142.37
2023-03-31,Birmingham,141.99
2023-04-01,Birmingham,141.62
2023-04-02,Birmingham,141.56
2023-04-03,Birmingham,141.44
2023-04-04,Birmingham,141.4
2023-04-05,Birmingham,141.51
2023-04-06,Birmingham,141.69
2023-04-07,Birmingham,141.94
2023-04-08,Birmingham,142
2023-04-09,Birmingham,141.68
2023-04-10,Birmingham,141.38
2023-04-11,Birmingham,140.74
2023-04-12,Birmingham,139.94
2023-04-13,Birmingham,138.86
2023-04-14,Birmingham,138.18
2023-04-15,Birmingham,137.71
2023-04-16,Birmingham,137.38
2023-04-17,Birmingham,136.89
2023-04-18,Birmingham,136.82
2023-04-19,Birmingham,136.84
2023-04-20,Birmingham,136.77
2023-04-21,Birmingham,136.25
2023-04-22,Birmingham,136.15
2023-04-23,Birmingham,135.87
2023-04-24,Birmingham,135.94
2023-04-25,Birmingham,136.18
2023-04-26,Birmingham,136.46
2023-04-27,Birmingham,137.23
2023-04-28,Birmingham,138.03
2023-04-29,Birmingham,138.64
2023-04-30,Birmingham,139.38
2023-05-01,Birmingham,139.75
2023-05-02,Birmingham,139.54
2023-05-03,Birmingham,139.22
2023-05-04,Birmingham,138.59
2023-05-05,Birmingham,138.15
2023-05-06,Birmingham,137.69
2023-05-07,Birmingham,137.16
2023-05-08,Birmingham,136.88
2023-05-09,Birmingham,136.65
2023-05-10,Birmingham,136.46
2023-05-11,Birmingham,136.27
2023-05-12,Birmingham,135.48
2023-05-13,Birmingham,134.81
2023-05-14,Birmingham,134.19
2023-05-15,Birmingham,133.4
2023-05-16,Birmingham,133.13
2023-05-17,Birmingham,132.98
2023-05-18,Birmingham,132.78
2023-05-19,Birmingham,132.96
2023-05-20,Birmingham,132.7
2023-05-21,Birmingham,132.32
2023-05-22,Birmingham,131.98
2023-05-23,Birmingham,131.39
2023-05-24,Birmingham,130.65
2023-05-25,Birmingham,130
2023-05-26,Birmingham,129.36
2023-05-27,Birmingham,128.88
2023-05-28,Birmingham,128.38
2023-05-29,Birmingham,128.04
2023-05-30,Birmingham,127.58
2023-05-31,Birmingham,127.18
2023-06-01,Birmingham,126.83
2023-06-02,Birmingham,126.09
2023-06-03,Birmingham,125.25
2023-06-04,Birmingham,124.71
2023-06-05,Birmingham,124.4
2023-06-06,Birmingham,124.33
2023-06-07,Birmingham,124.14
2023-06-08,Birmingham,124.08
2023-06-09,Birmingham,124.03
2023-06-10,Birmingham,124.37
2023-06-11,Birmingham,124.68
2023-06-12,Birmingham,124.81
2023-06-13,Birmingham,124.86
2023-06-14,Birmingham,125
2023-06-15,Birmingham,124.82
2023-06-16,Birmingham,124.98
2023-06-17,Birmingham,125.03
2023-06-18,Birmingham,125.31
2023-06-19,Birmingham,125.48
2023-06-20,Birmingham,125.49
2023-06-21,Birmingham,125.26
2023-06-22,Birmingham,125.3
2023-06-23,Birmingham,125.4
2023-06-24,Birmingham,125.6
2023-06-25,Birmingham,125.49
2023-06-26,Birmingham,125.3
2023-06-27,Birmingham,125.12
2023-06-28,Birmingham,125
2023-06-29,Birmingham,125.04
2023-06-30,Birmingham,125.27
2023-07-01,Birmingham,125.19
2023-07-02,Birmingham,125.05
2023-07-03,Birmingham,124.73
2023-07-04,Birmingham,124.57
2023-07-05,Birmingham,124.64
2023-07-06,Birmingham,124.91
2023-07-07,Birmingham,125.29
2023-07-08,Birmingham,125.69
2023-07-09,Birmingham,126.3
2023-07-10,Birmingham,126.85
2023-07-11,Birmingham,127.22
2023-07-12,Birmingham,127.77
2023-07-13,Birmingham,128.08
2023-07-14,Birmingham,128
2023-07-15,Birmingham,127.91
2023-07-16,Birmingham,127.33
2023-07-17,Birmingham,126.86
2023-07-18,Birmingham,126.61
2023-07-19,Birmingham,126.29
2023-07-20,Birmingham,125.98
2023-07-21,Birmingham,125.64
2023-07-22,Birmingham,125.18
2023-07-23,Birmingham,125.08
2023-07-24,Birmingham,125.51
2023-07-25,Birmingham,126.19
2023-07-26,Birmingham,126.69
2023-07-27,Birmingham,127.04
2023-07-28,Birmingham,127.35
2023-07-29,Birmingham,127.67
2023-07-30,Birmingham,127.89
2023-07-31,Birmingham,128.08
2023-08-01,Birmingham,127.63
2023-08-02,Birmingham,126.93
2023-08-03,Birmingham,126.08
2023-08-04,Birmingham,125.33
2023-08-05,Birmingham,125.02
2023-08-06,Birmingham,124.91
2023-08-07,Birmingham,124.5
2023-08-08,Birmingham,124.13
2023-08-09,Birmingham,124.24
2023-08-10,Birmingham,124.58
2023-08-11,Birmingham,124.48
2023-08-12,Birmingham,124.31
2023-08-13,Birmingham,124.36
2023-08-14,Birmingham,124.37
2023-08-15,Birmingham,124.78
2023-08-16,Birmingham,124.85
2023-08-17,Birmingham,124.69
2023-08-18,Birmingham,125.26
2020-02-01,Blackburn,100
2020-02-02,Blackburn,99.31
2020-02-03,Blackburn,98.9
2020-02-04,Blackburn,98.56
2020-02-05,Blackburn,98.51
2020-02-06,Blackburn,98.19
2020-02-07,Blackburn,97.88
2020-02-08,Blackburn,97.41
2020-02-09,Blackburn,97.03
2020-02-10,Blackburn,96.74
2020-02-11,Blackburn,96.38
2020-02-12,Blackburn,95.98
2020-02-13,Blackburn,95.59
2020-02-14,Blackburn,95.34
2020-02-15,Blackburn,95.12
2020-02-16,Blackburn,94.94
2020-02-17,Blackburn,95.05
2020-02-18,Blackburn,95.46
2020-02-19,Blackburn,96.1
2020-02-20,Blackburn,96.67
2020-02-21,Blackburn,96.97
2020-02-22,Blackburn,97.09
2020-02-23,Blackburn,97.18
2020-02-24,Blackburn,97.04
2020-02-25,Blackburn,96.96
2020-02-26,Blackburn,96.72
2020-02-27,Blackburn,96.56
2020-02-28,Blackburn,97.1
2020-02-29,Blackburn,98
2020-03-01,Blackburn,98.98
2020-03-02,Blackburn,99.77
2020-03-03,Blackburn,100.54
2020-03-04,Blackburn,101.13
2020-03-05,Blackburn,101.81
2020-03-06,Blackburn,101.64
2020-03-07,Blackburn,101.3
2020-03-08,Blackburn,101.09
2020-03-09,Blackburn,100.7
2020-03-10,Blackburn,99.99
2020-03-11,Blackburn,100.05
2020-03-12,Blackburn,99.9
2020-03-13,Blackburn,100.09
2020-03-14,Blackburn,100.48
2020-03-15,Blackburn,100.8
2020-03-16,Blackburn,101.2
2020-03-17,Blackburn,101.47
2020-03-18,Blackburn,101.07
