date,state,% gap in trend over last year
2020-08-21,HI,-46.5
2020-08-22,HI,-46.5
2020-08-23,HI,-46.300000000000004
2020-08-24,HI,-46.2
2020-08-25,HI,-46
2020-08-26,HI,-45.800000000000004
2020-08-27,HI,-45.800000000000004
2020-08-28,HI,-45.800000000000004
2020-08-29,HI,-45.800000000000004
2020-08-30,HI,-45.800000000000004
2020-08-31,HI,-45.800000000000004
2020-09-01,HI,-45.9
2020-09-02,HI,-46
2020-09-03,HI,-46.1
2020-09-04,HI,-46.1
2020-09-05,HI,-46.1
2020-09-06,HI,-46.2
2020-09-07,HI,-46.300000000000004
2020-09-08,HI,-46.400000000000006
2020-09-09,HI,-46.400000000000006
2020-09-10,HI,-46.300000000000004
2020-09-11,HI,-46.300000000000004
2020-09-12,HI,-46.400000000000006
2020-09-13,HI,-46.5
2020-09-14,HI,-46.5
2020-09-15,HI,-46.5
2020-09-16,HI,-46.6
2020-09-17,HI,-46.6
2020-09-18,HI,-46.6
2020-09-19,HI,-46.6
2020-09-20,HI,-46.5
2020-09-21,HI,-46.5
2020-09-22,HI,-46.300000000000004
2020-09-23,HI,-46.300000000000004
2020-09-24,HI,-46.2
2020-09-25,HI,-46.1
2020-09-26,HI,-46.1
2020-09-27,HI,-46
2020-09-28,HI,-45.800000000000004
2020-09-29,HI,-45.5
2020-09-30,HI,-45.300000000000004
2020-10-01,HI,-45.2
2020-10-02,HI,-45
2020-10-03,HI,-44.7
2020-10-04,HI,-44.5
2020-10-05,HI,-44.4
2020-10-06,HI,-44.6
2020-10-07,HI,-44.6
2020-10-08,HI,-44.6
2020-10-09,HI,-44.800000000000004
2020-10-10,HI,-44.9
2020-10-11,HI,-45.2
2020-10-12,HI,-45.1
2020-10-13,HI,-44.800000000000004
2020-10-14,HI,-44.6
2020-10-15,HI,-44.3
2020-10-16,HI,-44
2020-10-17,HI,-43.8
2020-10-18,HI,-43.5
2020-10-19,HI,-43.5
2020-10-20,HI,-43.3
2020-10-21,HI,-43.1
2020-10-22,HI,-43
2020-10-23,HI,-42.699999999999996
2020-10-24,HI,-42.6
2020-10-25,HI,-42.199999999999996
2020-10-26,HI,-41.9
2020-10-27,HI,-41.8
2020-10-28,HI,-41.8
2020-10-29,HI,-41.8
2020-10-30,HI,-41.5
2020-10-31,HI,-41.6
2020-11-01,HI,-41.4
2020-11-02,HI,-41.3
2020-11-03,HI,-41.199999999999996
2020-11-04,HI,-41.099999999999994
2020-11-05,HI,-40.8
2020-11-06,HI,-41
2020-11-07,HI,-40.9
2020-11-08,HI,-40.6
2020-11-09,HI,-40.6
2020-11-10,HI,-40.400000000000006
2020-11-11,HI,-40.400000000000006
2020-11-12,HI,-40.6
2020-11-13,HI,-40.5
2020-11-14,HI,-40.5
2020-11-15,HI,-40.8
2020-11-16,HI,-40.8
2020-11-17,HI,-40.9
2020-11-18,HI,-40.5
2020-11-19,HI,-40.300000000000004
2020-11-20,HI,-39.800000000000004
2020-11-21,HI,-39.4
2020-11-22,HI,-39
2020-11-23,HI,-38.7
2020-11-24,HI,-38.3
2020-11-25,HI,-38.3
2020-11-26,HI,-38.2
2020-11-27,HI,-38.3
2020-11-28,HI,-38.2
2020-11-29,HI,-38.3
2020-11-30,HI,-38.2
2020-12-01,HI,-38.5
2020-12-02,HI,-38.7
2020-12-03,HI,-38.7
2020-12-04,HI,-38.9
2020-12-05,HI,-39.2
2020-12-06,HI,-39.4
2020-12-07,HI,-39.5
2020-12-08,HI,-39.4
2020-12-09,HI,-39.300000000000004
2020-12-10,HI,-39.300000000000004
2020-12-11,HI,-39.2
2020-02-01,IA,0
2020-02-02,IA,-0.1
2020-02-03,IA,-0.2
2020-02-04,IA,-0.5
2020-02-05,IA,-0.6
2020-02-06,IA,-0.7000000000000001
2020-02-07,IA,-0.8999999999999999
2020-02-08,IA,-0.8999999999999999
2020-02-09,IA,-0.8
2020-02-10,IA,-0.8999999999999999
2020-02-11,IA,-0.7000000000000001
2020-02-12,IA,-0.5
2020-02-13,IA,-0.4
2020-02-14,IA,-0.4
2020-02-15,IA,-0.7000000000000001
2020-02-16,IA,-1
2020-02-17,IA,-1.0999999999999999
2020-02-18,IA,-1.3
2020-02-19,IA,-1.5
2020-02-20,IA,-1.7000000000000002
2020-02-21,IA,-1.7999999999999998
2020-02-22,IA,-1.7000000000000002
2020-02-23,IA,-1.6
2020-02-24,IA,-1.5
2020-02-25,IA,-1.5
2020-02-26,IA,-1.5
2020-02-27,IA,-1.4000000000000001
2020-02-28,IA,-1.3
2020-02-29,IA,-1.0999999999999999
2020-03-01,IA,-1
2020-03-02,IA,-0.8999999999999999
2020-03-03,IA,-0.8
2020-03-04,IA,-0.8
2020-03-05,IA,-1.9
2020-03-06,IA,-3
2020-03-07,IA,-3.9
2020-03-08,IA,-4.9
2020-03-09,IA,-5.8999999999999995
2020-03-10,IA,-6.800000000000001
2020-03-11,IA,-7.7
2020-03-12,IA,-7.8
2020-03-13,IA,-7.9
2020-03-14,IA,-8.200000000000001
2020-03-15,IA,-8.5
2020-03-16,IA,-8.7
2020-03-17,IA,-9.1
2020-03-18,IA,-9.6
2020-03-19,IA,-10
2020-03-20,IA,-10.7
2020-03-21,IA,-11.700000000000001
2020-03-22,IA,-12.6
2020-03-23,IA,-13.5
2020-03-24,IA,-14.499999999999998
2020-03-25,IA,-14.799999999999999
2020-03-26,IA,-15.4
2020-03-27,IA,-16
2020-03-28,IA,-16.3
2020-03-29,IA,-16.8
2020-03-30,IA,-17
2020-03-31,IA,-17.299999999999997
2020-04-01,IA,-18.2
2020-04-02,IA,-19.2
2020-04-03,IA,-20.1
2020-04-04,IA,-21.3
2020-04-05,IA,-22.5
2020-04-06,IA,-23.599999999999998
2020-04-07,IA,-24.8
2020-04-08,IA,-25.8
2020-04-09,IA,-26.700000000000003
2020-04-10,IA,-27.500000000000004
2020-04-11,IA,-28.1
2020-04-12,IA,-28.7
2020-04-13,IA,-29.4
2020-04-14,IA,-30.099999999999998
2020-04-15,IA,-30.599999999999998
2020-04-16,IA,-31.1
2020-04-17,IA,-31.6
2020-04-18,IA,-31.900000000000002
2020-04-19,IA,-32.2
2020-04-20,IA,-32.5
2020-04-21,IA,-32.5
2020-04-22,IA,-32.6
2020-04-23,IA,-33.4
2020-04-24,IA,-34.1
2020-04-25,IA,-34.300000000000004
2020-04-26,IA,-34.4
2020-04-27,IA,-34.5
2020-04-28,IA,-34.699999999999996
2020-04-29,IA,-34.8
2020-04-30,IA,-34.300000000000004
2020-05-01,IA,-33.800000000000004
2020-05-02,IA,-33.800000000000004
2020-05-03,IA,-33.7
2020-05-04,IA,-33.6
2020-05-05,IA,-33.5
2020-05-06,IA,-33.5
2020-05-07,IA,-33.5
2020-05-08,IA,-33.300000000000004
2020-05-09,IA,-32.9
2020-05-10,IA,-32.6
2020-05-11,IA,-32.4
2020-05-12,IA,-32.300000000000004
2020-05-13,IA,-32.4
2020-05-14,IA,-32.2
2020-05-15,IA,-31.900000000000002
2020-05-16,IA,-31.7
2020-05-17,IA,-31.5
2020-05-18,IA,-31.3
2020-05-19,IA,-31.1
2020-05-20,IA,-30.599999999999998
2020-05-21,IA,-30.2
2020-05-22,IA,-29.9
2020-05-23,IA,-29.799999999999997
2020-05-24,IA,-29.599999999999998
2020-05-25,IA,-29.4
2020-05-26,IA,-29.2
2020-05-27,IA,-28.9
2020-05-28,IA,-28.999999999999996
2020-05-29,IA,-28.9
2020-05-30,IA,-28.499999999999996
2020-05-31,IA,-28.299999999999997
2020-06-01,IA,-28.000000000000004
2020-06-02,IA,-27.800000000000004
2020-06-03,IA,-27.500000000000004
2020-06-04,IA,-27.200000000000003
2020-06-05,IA,-27.1
2020-06-06,IA,-26.8
2020-06-07,IA,-26.6
2020-06-08,IA,-26.3
2020-06-09,IA,-26
2020-06-10,IA,-25.8
2020-06-11,IA,-25.8
2020-06-12,IA,-25.7
2020-06-13,IA,-25.3
2020-06-14,IA,-25.2
2020-06-15,IA,-25.2
2020-06-16,IA,-25
2020-06-17,IA,-24.9
2020-06-18,IA,-24.5
2020-06-19,IA,-24.2
2020-06-20,IA,-24.3
2020-06-21,IA,-23.799999999999997
2020-06-22,IA,-23.400000000000002
2020-06-23,IA,-23.400000000000002
2020-06-24,IA,-23.200000000000003
2020-06-25,IA,-23
2020-06-26,IA,-22.900000000000002
2020-06-27,IA,-22
2020-06-28,IA,-21.3
2020-06-29,IA,-20.5
2020-06-30,IA,-19.400000000000002
2020-07-01,IA,-18.3
2020-07-02,IA,-17.2
2020-07-03,IA,-16
2020-07-04,IA,-15.5
2020-07-05,IA,-15.1
2020-07-06,IA,-14.799999999999999
2020-07-07,IA,-14.499999999999998
2020-07-08,IA,-14.2
2020-07-09,IA,-14.000000000000002
2020-07-10,IA,-13.900000000000002
2020-07-11,IA,-13.700000000000001
2020-07-12,IA,-13.600000000000001
2020-07-13,IA,-13.4
2020-07-14,IA,-13.200000000000001
2020-07-15,IA,-12.9
2020-07-16,IA,-12.9
2020-07-17,IA,-12.7
2020-07-18,IA,-12.7
2020-07-19,IA,-12.7
2020-07-20,IA,-12.5
2020-07-21,IA,-12.3
2020-07-22,IA,-11.799999999999999
2020-07-23,IA,-11.4
2020-07-24,IA,-10.8
2020-07-25,IA,-10.299999999999999
2020-07-26,IA,-9.8
2020-07-27,IA,-9.4
2020-07-28,IA,-9.2
2020-07-29,IA,-9
2020-07-30,IA,-8.7
2020-07-31,IA,-8.5
2020-08-01,IA,-8
2020-08-02,IA,-7.5
2020-08-03,IA,-7.1
2020-08-04,IA,-6.7
2020-08-05,IA,-6.3
2020-08-06,IA,-6.4
2020-08-07,IA,-6.5
2020-08-08,IA,-6.800000000000001
2020-08-09,IA,-7.000000000000001
2020-08-10,IA,-7.199999999999999
2020-08-11,IA,-7.199999999999999
2020-08-12,IA,-7.3999999999999995
2020-08-13,IA,-7.7
2020-08-14,IA,-7.9
2020-08-15,IA,-7.9
2020-08-16,IA,-8
2020-08-17,IA,-8.1
2020-08-18,IA,-8.3
2020-08-19,IA,-8.3
2020-08-20,IA,-7.9
2020-08-21,IA,-7.8
2020-08-22,IA,-7.6
2020-08-23,IA,-7.5
2020-08-24,IA,-7.3
2020-08-25,IA,-7.1
2020-08-26,IA,-6.9
2020-08-27,IA,-6.7
2020-08-28,IA,-6.4
2020-08-29,IA,-6.1
2020-08-30,IA,-5.7
2020-08-31,IA,-5.3
2020-09-01,IA,-4.8
2020-09-02,IA,-4.6
2020-09-03,IA,-4.3999999999999995
2020-09-04,IA,-4.1000000000000005
2020-09-05,IA,-4.2
2020-09-06,IA,-4.3
2020-09-07,IA,-4.5
2020-09-08,IA,-4.8
2020-09-09,IA,-4.9
2020-09-10,IA,-4.9
2020-09-11,IA,-4.9
2020-09-12,IA,-4.7
2020-09-13,IA,-4.5
2020-09-14,IA,-4.3
2020-09-15,IA,-4.1000000000000005
2020-09-16,IA,-3.9
2020-09-17,IA,-3.6999999999999997
2020-09-18,IA,-3.6999999999999997
2020-09-19,IA,-3.6999999999999997
2020-09-20,IA,-3.5999999999999996
2020-09-21,IA,-3.6999999999999997
2020-09-22,IA,-3.5000000000000004
2020-09-23,IA,-3.4000000000000004
2020-09-24,IA,-3.3000000000000003
2020-09-25,IA,-3.1
2020-09-26,IA,-3.1
2020-09-27,IA,-3.1
2020-09-28,IA,-2.9000000000000004
2020-09-29,IA,-2.9000000000000004
2020-09-30,IA,-2.9000000000000004
2020-10-01,IA,-3
2020-10-02,IA,-3.3000000000000003
2020-10-03,IA,-3.3000000000000003
2020-10-04,IA,-3.5000000000000004
2020-10-05,IA,-3.5999999999999996
2020-10-06,IA,-3.6999999999999997
2020-10-07,IA,-3.6999999999999997
2020-10-08,IA,-3.5000000000000004
2020-10-09,IA,-3.1
2020-10-10,IA,-2.7
2020-10-11,IA,-2.1
2020-10-12,IA,-1.7000000000000002
2020-10-13,IA,-1
2020-10-14,IA,-0.6
2020-10-15,IA,-0.3
2020-10-16,IA,-0.2
2020-10-17,IA,-0.1
2020-10-18,IA,-0.2
2020-10-19,IA,-0.1
2020-10-20,IA,-0.3
2020-10-21,IA,-0.4
2020-10-22,IA,-0.4
2020-10-23,IA,-0.5
2020-10-24,IA,-0.5
2020-10-25,IA,-0.5
2020-10-26,IA,-0.3
2020-10-27,IA,-0.4
2020-10-28,IA,-0.5
2020-10-29,IA,-0.4
2020-10-30,IA,-0.1
2020-10-31,IA,0.1
2020-11-01,IA,0.3
2020-11-02,IA,0.3
2020-11-03,IA,0.4
2020-11-04,IA,0.6
2020-11-05,IA,0.6
2020-11-06,IA,0.4
2020-11-07,IA,0.2
2020-11-08,IA,0.2
2020-11-09,IA,0.3
2020-11-10,IA,0.3
2020-11-11,IA,0.2
2020-11-12,IA,0.4
2020-11-13,IA,0.6
2020-11-14,IA,0.4
2020-11-15,IA,0.2
2020-11-16,IA,-0.2
2020-11-17,IA,-0.2
2020-11-18,IA,0
2020-11-19,IA,0.1
2020-11-20,IA,0.3
2020-11-21,IA,0.7000000000000001
2020-11-22,IA,1.0999999999999999
2020-11-23,IA,1.5
2020-11-24,IA,1.7999999999999998
2020-11-25,IA,1.7999999999999998
2020-11-26,IA,1.9
2020-11-27,IA,2
2020-11-28,IA,2
2020-11-29,IA,2.3
2020-11-30,IA,2.4
2020-12-01,IA,2.7
2020-12-02,IA,2.8000000000000003
2020-12-03,IA,2.8000000000000003
2020-12-04,IA,2.5
2020-12-05,IA,2.4
2020-12-06,IA,2.1
2020-12-07,IA,1.9
2020-12-08,IA,2
2020-12-09,IA,2.1
2020-12-10,IA,2.3
2020-12-11,IA,2.6
2020-02-01,ID,0
2020-02-02,ID,-0.4
2020-02-03,ID,-0.5
2020-02-04,ID,-0.7000000000000001
2020-02-05,ID,-0.7000000000000001
2020-02-06,ID,-0.8
2020-02-07,ID,-1.2
2020-02-08,ID,-1.2
2020-02-09,ID,-1.0999999999999999
2020-02-10,ID,-1.2
2020-02-11,ID,-1.0999999999999999
2020-02-12,ID,-0.8
2020-02-13,ID,-0.6
2020-02-14,ID,-0.4
2020-02-15,ID,-0.3
2020-02-16,ID,-0.1
2020-02-17,ID,-0
2020-02-18,ID,0.1
2020-02-19,ID,-0.1
2020-02-20,ID,-0.2
2020-02-21,ID,-0.4
2020-02-22,ID,-0.6
2020-02-23,ID,-0.7000000000000001
2020-02-24,ID,-0.8999999999999999
2020-02-25,ID,-1
2020-02-26,ID,-1
2020-02-27,ID,-1
2020-02-28,ID,-0.7000000000000001
2020-02-29,ID,-0.4
2020-03-01,ID,-0
2020-03-02,ID,0.4
2020-03-03,ID,0.6
2020-03-04,ID,0.8999999999999999
2020-03-05,ID,1.0999999999999999
2020-03-06,ID,1.2
2020-03-07,ID,1
2020-03-08,ID,1
2020-03-09,ID,0.8
2020-03-10,ID,0.7000000000000001
2020-03-11,ID,0.5
2020-03-12,ID,0.2
2020-03-13,ID,-0.2
2020-03-14,ID,-0.6
2020-03-15,ID,-1
2020-03-16,ID,-1.6
2020-03-17,ID,-2.3
2020-03-18,ID,-3.1
2020-03-19,ID,-3.8
2020-03-20,ID,-5
2020-03-21,ID,-6.6000000000000005
2020-03-22,ID,-8
2020-03-23,ID,-9.4
2020-03-24,ID,-10.7
2020-03-25,ID,-12.1
2020-03-26,ID,-13.700000000000001
2020-03-27,ID,-15.299999999999999
2020-03-28,ID,-16.6
2020-03-29,ID,-18
2020-03-30,ID,-19.1
2020-03-31,ID,-20.599999999999998
2020-04-01,ID,-22.1
2020-04-02,ID,-23.9
2020-04-03,ID,-25.2
2020-04-04,ID,-26.700000000000003
2020-04-05,ID,-28.499999999999996
2020-04-06,ID,-30.4
2020-04-07,ID,-31.900000000000002
2020-04-08,ID,-33
2020-04-09,ID,-33.900000000000006
2020-04-10,ID,-34.9
2020-04-11,ID,-35.6
2020-04-12,ID,-36.199999999999996
2020-04-13,ID,-36.8
2020-04-14,ID,-37.4
2020-04-15,ID,-38.1
2020-04-16,ID,-38.7
2020-04-17,ID,-39.2
2020-04-18,ID,-39.7
2020-04-19,ID,-39.900000000000006
2020-04-20,ID,-40.2
2020-04-21,ID,-40.400000000000006
2020-04-22,ID,-40.699999999999996
2020-04-23,ID,-41.099999999999994
2020-04-24,ID,-41.4
2020-04-25,ID,-41.5
2020-04-26,ID,-41.699999999999996
2020-04-27,ID,-41.9
2020-04-28,ID,-42.1
2020-04-29,ID,-42.199999999999996
2020-04-30,ID,-42
2020-05-01,ID,-41.699999999999996
2020-05-02,ID,-41.6
2020-05-03,ID,-41.5
2020-05-04,ID,-41.4
2020-05-05,ID,-41.3
2020-05-06,ID,-41.099999999999994
2020-05-07,ID,-40.9
2020-05-08,ID,-40.699999999999996
2020-05-09,ID,-40.300000000000004
2020-05-10,ID,-39.800000000000004
2020-05-11,ID,-39.4
2020-05-12,ID,-38.9
2020-05-13,ID,-38.6
2020-05-14,ID,-38.2
2020-05-15,ID,-37.4
2020-05-16,ID,-36.7
2020-05-17,ID,-36.3
2020-05-18,ID,-35.699999999999996
2020-05-19,ID,-35.199999999999996
2020-05-20,ID,-34.5
2020-05-21,ID,-33.900000000000006
2020-05-22,ID,-33.7
2020-05-23,ID,-33.4
2020-05-24,ID,-33.1
2020-05-25,ID,-32.9
2020-05-26,ID,-32.6
2020-05-27,ID,-32.2
2020-05-28,ID,-32
2020-05-29,ID,-31.5
2020-05-30,ID,-31
2020-05-31,ID,-30.4
2020-06-01,ID,-29.9
2020-06-02,ID,-29.4
2020-06-03,ID,-28.9
2020-06-04,ID,-28.499999999999996
2020-06-05,ID,-28.299999999999997
2020-06-06,ID,-28.299999999999997
2020-06-07,ID,-28.299999999999997
2020-06-08,ID,-28.299999999999997
2020-06-09,ID,-28.1
2020-06-10,ID,-27.900000000000002
2020-06-11,ID,-27.800000000000004
2020-06-12,ID,-27.500000000000004
2020-06-13,ID,-26.900000000000002
2020-06-14,ID,-26.5
2020-06-15,ID,-26.1
2020-06-16,ID,-25.8
2020-06-17,ID,-25.6
2020-06-18,ID,-25.4
2020-06-19,ID,-24.9
2020-06-20,ID,-24.9
2020-06-21,ID,-24.5
2020-06-22,ID,-24.099999999999998
2020-06-23,ID,-23.9
2020-06-24,ID,-23.599999999999998
2020-06-25,ID,-23.1
2020-06-26,ID,-22.7
2020-06-27,ID,-22
2020-06-28,ID,-21.4
2020-06-29,ID,-20.7
2020-06-30,ID,-20
2020-07-01,ID,-19.400000000000002
2020-07-02,ID,-19.1
2020-07-03,ID,-18.6
2020-07-04,ID,-18.4
2020-07-05,ID,-18.4
2020-07-06,ID,-18.5
2020-07-07,ID,-18.2
2020-07-08,ID,-17.9
2020-07-09,ID,-17.299999999999997
2020-07-10,ID,-17
2020-07-11,ID,-16.900000000000002
2020-07-12,ID,-16.5
2020-07-13,ID,-16.2
2020-07-14,ID,-16
2020-07-15,ID,-15.8
2020-07-16,ID,-15.6
2020-07-17,ID,-15.5
2020-07-18,ID,-15.299999999999999
2020-07-19,ID,-15
2020-07-20,ID,-15
2020-07-21,ID,-15
2020-07-22,ID,-14.399999999999999
2020-07-23,ID,-14.2
2020-07-24,ID,-14.000000000000002
2020-07-25,ID,-13.900000000000002
2020-07-26,ID,-13.900000000000002
2020-07-27,ID,-13.100000000000001
2020-07-28,ID,-13.600000000000001
2020-07-29,ID,-14.299999999999999
2020-07-30,ID,-14.799999999999999
2020-07-31,ID,-15.4
2020-08-01,ID,-16.1
2020-08-02,ID,-17
2020-08-03,ID,-18.2
2020-08-04,ID,-17.7
2020-08-05,ID,-17.1
2020-08-06,ID,-16.7
2020-08-07,ID,-15.9
2020-08-08,ID,-15.299999999999999
2020-08-09,ID,-14.399999999999999
2020-08-10,ID,-14.299999999999999
2020-08-11,ID,-14.899999999999999
2020-08-12,ID,-14.799999999999999
2020-08-13,ID,-14.499999999999998
2020-08-14,ID,-14.299999999999999
2020-08-15,ID,-14.000000000000002
2020-08-16,ID,-13.700000000000001
2020-08-17,ID,-12.4
2020-08-18,ID,-11.1
2020-08-19,ID,-10.5
2020-08-20,ID,-10.100000000000001
2020-08-21,ID,-9.8
2020-08-22,ID,-9.4
2020-08-23,ID,-9.1
2020-08-24,ID,-8.7
2020-08-25,ID,-8.3
2020-08-26,ID,-8.1
2020-08-27,ID,-8.200000000000001
2020-08-28,ID,-8.1
2020-08-29,ID,-7.9
2020-08-30,ID,-7.6
2020-08-31,ID,-7.199999999999999
2020-09-01,ID,-7.1
2020-09-02,ID,-7.1
2020-09-03,ID,-6.7
2020-09-04,ID,-6.5
2020-09-05,ID,-6.3
2020-09-06,ID,-6.4
2020-09-07,ID,-6.5
2020-09-08,ID,-6.7
2020-09-09,ID,-6.7
2020-09-10,ID,-6.7
2020-09-11,ID,-6.7
2020-09-12,ID,-6.9
2020-09-13,ID,-7.000000000000001
2020-09-14,ID,-7.000000000000001
2020-09-15,ID,-7.000000000000001
2020-09-16,ID,-6.800000000000001
2020-09-17,ID,-6.800000000000001
2020-09-18,ID,-6.6000000000000005
2020-09-19,ID,-6.3
2020-09-20,ID,-5.8999999999999995
2020-09-21,ID,-5.6000000000000005
2020-09-22,ID,-5.4
2020-09-23,ID,-5
2020-09-24,ID,-4.6
2020-09-25,ID,-4.2
2020-09-26,ID,-3.9
2020-09-27,ID,-3.6999999999999997
2020-09-28,ID,-3.2
2020-09-29,ID,-2.7
2020-09-30,ID,-2.3
2020-10-01,ID,-2.3
2020-10-02,ID,-2.1999999999999997
2020-10-03,ID,-2
2020-10-04,ID,-2
2020-10-05,ID,-2
2020-10-06,ID,-2.1
2020-10-07,ID,-2.1999999999999997
2020-10-08,ID,-1.9
2020-10-09,ID,-1.7000000000000002
2020-10-10,ID,-1.5
2020-10-11,ID,-1
2020-10-12,ID,-0.6
2020-10-13,ID,0
2020-10-14,ID,0.3
2020-10-15,ID,0.4
2020-10-16,ID,0.3
2020-10-17,ID,0.3
2020-10-18,ID,0.2
2020-10-19,ID,0.1
2020-10-20,ID,-0.3
2020-10-21,ID,-0.3
2020-10-22,ID,-0.4
2020-10-23,ID,-0.4
2020-10-24,ID,-0.4
2020-10-25,ID,-0.4
2020-10-26,ID,-0.4
2020-10-27,ID,-0.3
2020-10-28,ID,-0.2
2020-10-29,ID,0
2020-10-30,ID,0.4
2020-10-31,ID,1
2020-11-01,ID,1.7000000000000002
2020-11-02,ID,2.1
2020-11-03,ID,2.5
2020-11-04,ID,2.5
2020-11-05,ID,2.3
2020-11-06,ID,2
2020-11-07,ID,1.4000000000000001
2020-11-08,ID,0.8999999999999999
2020-11-09,ID,0.6
2020-11-10,ID,0.5
2020-11-11,ID,0.3
2020-11-12,ID,0.5
2020-11-13,ID,0.6
2020-11-14,ID,0.5
2020-11-15,ID,0.2
2020-11-16,ID,-0.4
2020-11-17,ID,-1.0999999999999999
2020-11-18,ID,-1.6
2020-11-19,ID,-2.1999999999999997
2020-11-20,ID,-2.5
2020-11-21,ID,-2.3
2020-11-22,ID,-2.3
2020-11-23,ID,-2.1
2020-11-24,ID,-1.7000000000000002
2020-11-25,ID,-1.4000000000000001
2020-11-26,ID,-1
2020-11-27,ID,-0.8
2020-11-28,ID,-0.7000000000000001
2020-11-29,ID,-0.5
2020-11-30,ID,-0.3
2020-12-01,ID,-0.2
2020-12-02,ID,-0.5
2020-12-03,ID,-0.8
2020-12-04,ID,-1.2
2020-12-05,ID,-1.4000000000000001
2020-12-06,ID,-1.7000000000000002
2020-12-07,ID,-2
2020-12-08,ID,-2.1999999999999997
2020-12-09,ID,-2
2020-12-10,ID,-1.6
2020-12-11,ID,-0.8
2020-02-01,IL,0
2020-02-02,IL,0.2
2020-02-03,IL,0.5
2020-02-04,IL,0.6
2020-02-05,IL,0.8999999999999999
2020-02-06,IL,1
2020-02-07,IL,1
2020-02-08,IL,1
2020-02-09,IL,0.8999999999999999
2020-02-10,IL,0.7000000000000001
2020-02-11,IL,0.7000000000000001
2020-02-12,IL,0.8
2020-02-13,IL,0.6
2020-02-14,IL,0.4
2020-02-15,IL,0
2020-02-16,IL,-0.3
2020-02-17,IL,-0.6
2020-02-18,IL,-1
2020-02-19,IL,-1.4000000000000001
2020-02-20,IL,-1.6
2020-02-21,IL,-1.7000000000000002
2020-02-22,IL,-1.7999999999999998
2020-02-23,IL,-1.7999999999999998
2020-02-24,IL,-1.7999999999999998
2020-02-25,IL,-1.7999999999999998
2020-02-26,IL,-1.9
2020-02-27,IL,-1.7999999999999998
2020-02-28,IL,-1.7999999999999998
2020-02-29,IL,-1.7999999999999998
2020-03-01,IL,-2
2020-03-02,IL,-2.1
2020-03-03,IL,-2.1999999999999997
2020-03-04,IL,-1.9
2020-03-05,IL,-2.1
2020-03-06,IL,-2.1999999999999997
2020-03-07,IL,-2.3
2020-03-08,IL,-2.3
2020-03-09,IL,-2.4
2020-03-10,IL,-2.4
2020-03-11,IL,-2.8000000000000003
2020-03-12,IL,-2.9000000000000004
2020-03-13,IL,-3.1
2020-03-14,IL,-3.4000000000000004
2020-03-15,IL,-3.8
2020-03-16,IL,-4.1000000000000005
2020-03-17,IL,-4.7
2020-03-18,IL,-5.4
2020-03-19,IL,-6.1
2020-03-20,IL,-7.000000000000001
2020-03-21,IL,-8.3
2020-03-22,IL,-9.4
2020-03-23,IL,-10.7
2020-03-24,IL,-11.899999999999999
2020-03-25,IL,-13.200000000000001
2020-03-26,IL,-14.499999999999998
2020-03-27,IL,-15.9
2020-03-28,IL,-16.900000000000002
2020-03-29,IL,-18.099999999999998
2020-03-30,IL,-19.2
2020-03-31,IL,-20.4
2020-04-01,IL,-21.7
2020-04-02,IL,-23
2020-04-03,IL,-24
2020-04-04,IL,-25.3
2020-04-05,IL,-26.6
2020-04-06,IL,-27.800000000000004
2020-04-07,IL,-28.9
2020-04-08,IL,-29.7
2020-04-09,IL,-30.5
2020-04-10,IL,-31.3
2020-04-11,IL,-31.8
2020-04-12,IL,-32.4
2020-04-13,IL,-33
2020-04-14,IL,-33.4
2020-04-15,IL,-33.800000000000004
2020-04-16,IL,-34.2
2020-04-17,IL,-34.599999999999994
2020-04-18,IL,-35.099999999999994
2020-04-19,IL,-35.5
2020-04-20,IL,-35.9
2020-04-21,IL,-36.3
2020-04-22,IL,-36.8
2020-04-23,IL,-37.6
2020-04-24,IL,-38.3
2020-04-25,IL,-38.6
2020-04-26,IL,-38.9
2020-04-27,IL,-39.4
2020-04-28,IL,-39.7
2020-04-29,IL,-40.1
2020-04-30,IL,-40.1
2020-05-01,IL,-40.1
2020-05-02,IL,-40.300000000000004
2020-05-03,IL,-40.5
2020-05-04,IL,-40.699999999999996
2020-05-05,IL,-40.9
2020-05-06,IL,-41
2020-05-07,IL,-41.099999999999994
2020-05-08,IL,-41.199999999999996
2020-05-09,IL,-41.099999999999994
2020-05-10,IL,-41
2020-05-11,IL,-41.099999999999994
2020-05-12,IL,-41.199999999999996
2020-05-13,IL,-41.5
2020-05-14,IL,-41.6
2020-05-15,IL,-41.5
2020-05-16,IL,-41.4
2020-05-17,IL,-41.4
2020-05-18,IL,-41.3
2020-05-19,IL,-41.3
2020-05-20,IL,-40.9
2020-05-21,IL,-40.699999999999996
2020-05-22,IL,-40.699999999999996
2020-05-23,IL,-40.8
2020-05-24,IL,-40.8
2020-05-25,IL,-41
2020-05-26,IL,-41.099999999999994
2020-05-27,IL,-41.199999999999996
2020-05-28,IL,-41.5
2020-05-29,IL,-41.699999999999996
2020-05-30,IL,-41.6
2020-05-31,IL,-41.5
2020-06-01,IL,-41.4
2020-06-02,IL,-41.199999999999996
2020-06-03,IL,-41
2020-06-04,IL,-40.8
2020-06-05,IL,-40.6
2020-06-06,IL,-40.400000000000006
2020-06-07,IL,-40.1
2020-06-08,IL,-39.800000000000004
2020-06-09,IL,-39.5
2020-06-10,IL,-39.300000000000004
